gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
100039337	7.477	LOC100039337	0.02	0.02	0.03	0.50
100039338	0.372	LOC100039338	0.00	0.00	0.00	0.00
100039339	2.865	LOC100039339	0.00	0.00	0.00	0.00
100039340	75.786	LOC100039340	0.00	0.00	0.00	0.00
100039341	0.690	LOC100039341	7.74	7.91	6.17	0.01
100039342	9.021	LOC100039342	0.02	0.02	0.14	0.89
100039343	1.267	LOC100039343	0.05	0.05	3.15	0.99
100039344	3.145	LOC100039344	0.00	0.00	0.00	0.00
100039345	2.053	LOC100039345	0.00	0.00	0.00	0.00
100039346	0.959	LOC100039346	1.16	1.07	21.32	0.96
100039347	22.409	LOC100039347	0.00	0.00	0.01	1.00
100039348	11.322	LOC100039348	0.50	0.46	0.38	0.06
100039349	0.363	LOC100039349	0.00	0.00	0.00	0.00
100039350	0.773	LOC100039350	0.04	0.04	1.06	0.97
100039351	1.278	LOC100039351	0.23	0.21	0.49	0.67
100039352	1.189	LOC100039352	0.00	0.00	0.00	0.00
100039353	0.357	LOC100039353	1.65	1.53	2.22	0.47
100039354	4.150	LOC100039354	0.01	0.01	0.01	0.00
100039355	0.590	LOC100039355	0.33	0.31	36.24	0.99
100039357	1.045	LOC100039357	0.00	0.00	0.00	0.00
100039358	1.851	LOC100039358	0.14	0.13	0.49	0.80
100039359	0.742	LOC100039359	0.40	0.37	0.29	0.00
100039360	0.268	LOC100039360	0.00	0.00	0.00	0.00
100039361	0.837	LOC100039361	0.04	0.04	0.06	0.47
100039362	0.709	LOC100039362	0.00	0.00	0.00	0.00
100039363	0.382	LOC100039363	3.43	3.17	5.80	0.58
100039364	1.841	LOC100039364	0.00	0.00	0.00	0.00
100039365	1.171	LOC100039365	0.00	0.00	0.00	0.00
100039366	1.703	LOC100039366	0.02	0.00	0.03	1.00
100039367	21.962	LOC100039367	0.01	0.01	0.01	0.29
100039368	22.343	LOC100039368	0.01	0.01	0.02	0.60
100039369	0.382	LOC100039369	0.00	0.00	0.00	0.00
100039370	0.456	LOC100039370	0.29	0.27	1.28	0.84
100039371	1.158	LOC100039371	0.00	0.00	0.00	0.00
100039372	1.067	LOC100039372	0.03	0.03	0.15	0.85
100039373	0.364	LOC100039373	0.00	0.00	0.00	0.00
100039374	7.402	LOC100039374	0.00	0.00	0.08	1.00
100039375	1.376	LOC100039375	0.21	0.22	2.83	0.94
100039376	1.202	LOC100039376	7.81	7.24	11.94	0.53
100039377	1.097	LOC100039377	0.00	0.00	0.00	0.00
100039378	2.217	LOC100039378	0.00	0.00	0.07	1.00
100039379	28.990	LOC100039379	0.01	0.01	0.02	0.53
100039380	1.362	LOC100039380	0.00	0.00	0.00	0.00
100039381	31.474	LOC100039381	0.01	0.00	0.00	1.00
100039382	1.450	LOC100039382	0.00	0.00	0.00	0.00
100039383	0.632	LOC100039383	0.10	0.10	0.11	0.32
100039384	1.041	LOC100039384	2.61	1.83	3.47	0.59
100039386	3.682	LOC100039386	0.00	0.00	0.00	0.00
100039387	3.156	LOC100039387	0.00	0.00	0.01	1.00
100039388	0.225	LOC100039388	0.00	0.00	0.10	1.00
100039389	10.875	LOC100039389	0.00	0.00	0.00	1.00
100039390	3.307	LOC100039390	0.00	0.00	0.00	0.00
100039391	0.390	LOC100039391	0.00	0.00	0.00	0.00
100039392	0.296	LOC100039392	1.11	1.02	1.97	0.60
100039393	2.699	LOC100039393	0.00	0.00	0.00	0.00
100039394	5.712	LOC100039394	0.01	0.01	0.02	0.61
100039395	0.402	LOC100039395	0.00	0.00	0.00	0.00
100039396	1.062	LOC100039396	0.00	0.00	0.04	1.00
100039397	0.471	LOC100039397	0.49	0.45	1.14	0.70
100039398	212.962	LOC100039398	0.00	0.00	0.00	1.00
100039399	1.362	LOC100039399	0.00	0.00	0.00	0.00
100039400	0.349	LOC100039400	0.75	0.69	1.00	0.47
100039401	0.416	LOC100039401	0.00	0.00	0.00	0.00
100039402	2.912	LOC100039402	0.00	0.00	0.00	0.00
100039403	0.464	LOC100039403	0.14	0.13	0.10	0.00
100039404	2.058	LOC100039404	0.00	0.00	0.00	0.00
100039405	1.876	LOC100039405	0.00	0.00	0.20	1.00
100039407	0.333	LOC100039407	0.59	0.55	0.77	0.45
100039408	1.585	LOC100039408	0.02	0.02	0.02	0.00
100039409	0.565	LOC100039409	0.41	0.38	0.46	0.36
100039410	0.249	LOC100039410	0.00	0.00	0.00	0.00
100039411	0.534	LOC100039411	0.12	0.11	0.13	0.34
100039412	1.110	LOC100039412	0.00	0.00	0.00	0.00
100039413	1.725	LOC100039413	0.04	0.04	0.03	0.00
100039414	3.561	LOC100039414	0.00	0.00	0.01	1.00
100039415	0.324	LOC100039415	0.00	0.00	0.07	1.00
100039416	0.993	LOC100039416	0.00	0.00	0.00	0.00
100039417	5.353	LOC100039417	0.78	0.72	0.75	0.26
100039418	2.818	LOC100039418	0.00	0.00	0.00	0.00
100039419	3.626	LOC100039419	0.18	0.17	5.48	0.98
100039420	0.354	LOC100039420	0.00	0.00	0.00	0.00
100039421	2.246	LOC100039421	0.06	0.05	0.04	0.00
100039422	0.602	LOC100039422	0.11	0.10	16.81	1.00
100039423	0.713	LOC100039423	0.00	0.00	0.00	0.00
100039424	0.423	LOC100039424	0.00	0.00	0.00	0.00
100039425	22.461	LOC100039425	0.01	0.01	0.01	0.40
100039426	68.463	LOC100039426	0.00	0.00	0.02	1.00
100039427	0.960	LOC100039427	0.24	0.22	0.17	0.00
100039428	1.544	LOC100039428	0.00	0.00	0.00	0.00
100039429	1.068	LOC100039429	0.00	0.00	0.00	0.00
100039430	8.325	LOC100039430	0.00	0.00	0.00	0.00
100039431	0.547	LOC100039431	0.00	0.00	42.71	1.00
100039432	1.923	LOC100039432	0.00	0.00	0.00	0.00
100039433	1.049	LOC100039433	0.00	0.00	0.00	0.00
100039434	0.373	LOC100039434	0.26	0.24	0.50	0.63
100039436	2.507	LOC100039436	0.00	0.00	0.00	0.00
100039437	0.695	LOC100039437	0.05	0.04	0.03	0.00
100039438	0.889	LOC100039438	0.11	0.10	0.16	0.51
100039439	22.051	LOC100039439	0.01	0.01	0.02	0.55
100039440	0.376	LOC100039440	3.65	3.39	2.61	0.00
100039441	22.430	LOC100039441	0.00	0.00	0.00	0.00
100039442	1.861	LOC100039442	0.02	0.02	0.02	0.00
100039444	2.189	LOC100039444	0.00	0.00	0.00	0.00
100039445	1.018	LOC100039445	0.00	0.00	0.00	0.00
100039446	0.531	LOC100039446	0.00	0.00	0.00	0.00
100039447	0.330	LOC100039447	0.00	0.00	0.00	0.00
100039448	8.030	LOC100039448	0.02	0.02	0.13	0.88
100039449	4.218	LOC100039449	0.02	0.01	0.03	0.74
100039450	0.519	LOC100039450	0.00	0.00	0.00	0.00
100039451	0.180	LOC100039451	0.00	0.00	0.00	0.00
100039452	1.561	LOC100039452	0.00	0.00	0.00	0.00
100039453	0.978	LOC100039453	0.03	0.03	0.02	0.00
100039455	0.281	LOC100039455	0.00	0.00	0.08	1.00
100039456	5.564	LOC100039456	0.01	0.01	0.01	0.35
100039457	0.165	LOC100039457	0.00	0.00	0.00	0.00
100039458	1.104	LOC100039458	0.06	0.05	0.06	0.35
100039459	0.529	LOC100039459	1.61	1.49	1.94	0.41
100039460	4.320	LOC100039460	0.00	0.00	0.00	0.00
100039461	1.883	LOC100039461	0.02	0.02	0.02	0.00
100039462	10.466	LOC100039462	0.01	0.01	0.01	0.22
100039463	29.177	LOC100039463	0.00	0.00	0.00	0.00
100039464	4.173	LOC100039464	0.00	0.00	0.09	1.00
100039465	0.445	LOC100039465	1.76	1.63	1.36	0.08
100039466	0.414	LOC100039466	0.55	0.51	0.79	0.50
100039467	1.097	LOC100039467	0.00	0.00	0.00	0.00
100039468	0.312	LOC100039468	0.00	0.00	0.00	0.00
100039469	0.566	LOC100039469	3.64	1.23	0.99	0.04
100039470	16.827	LOC100039470	0.01	0.01	0.03	0.72
100039471	21.439	LOC100039471	0.00	0.00	0.00	1.00
100039472	2.181	LOC100039472	0.00	0.00	0.00	0.00
100039473	2.848	LOC100039473	0.00	0.00	0.00	0.00
100039474	0.587	LOC100039474	0.00	0.00	0.83	1.00
100039475	0.654	LOC100039475	0.00	0.00	0.04	1.00
100039476	0.705	LOC100039476	6.31	3.87	2.98	0.00
100039477	2.183	LOC100039477	0.00	0.00	0.00	0.00
100039478	0.419	LOC100039478	1.25	1.16	2.23	0.60
100039479	1.996	LOC100039479	0.00	0.00	0.00	0.00
100039481	2.827	LOC100039481	0.00	0.00	0.00	0.00
100039482	1.044	LOC100039482	0.00	0.00	0.00	0.00
100039483	0.286	LOC100039483	103.06	80.96	63.39	0.02
100039484	1.640	LOC100039484	0.00	0.00	1.52	1.00
100039485	0.295	LOC100039485	0.00	0.00	0.16	1.00
100039486	0.684	LOC100039486	0.00	0.00	0.00	0.00
100039487	0.927	LOC100039487	0.00	0.00	0.00	0.00
100039488	0.270	LOC100039488	0.00	0.00	0.00	0.00
100039489	1.192	LOC100039489	0.05	0.05	1.82	0.98
100039490	6.378	LOC100039490	0.00	0.00	0.00	0.00
100039491	0.327	LOC100039491	0.10	0.09	0.14	0.51
100039492	0.545	LOC100039492	0.00	0.00	0.00	0.00
100039493	2.426	LOC100039493	0.11	0.10	0.10	0.20
100039494	0.484	LOC100039494	0.27	0.25	0.39	0.50
100039495	2.088	LOC100039495	0.42	0.33	0.28	0.08
100039496	1.238	LOC100039496	3.89	2.18	1.72	0.02
100039497	0.231	LOC100039497	0.00	0.00	0.00	0.00
100039498	0.797	LOC100039498	0.00	0.00	0.00	0.00
100039499	2.172	LOC100039499	0.00	0.00	0.00	0.00
100039500	29.702	LOC100039500	0.00	0.00	0.00	1.00
100039501	0.611	LOC100039501	0.37	0.35	0.54	0.50
100039502	0.819	LOC100039502	0.12	0.11	0.11	0.25
100039503	1.427	LOC100039503	0.00	0.00	1.75	1.00
100039504	0.740	LOC100039504	0.00	0.00	0.00	0.00
100039505	0.595	LOC100039505	0.11	0.10	0.08	0.00
100039506	23.815	LOC100039506	0.12	0.03	0.06	0.60
100039507	2.863	LOC100039507	0.00	0.00	0.00	0.00
100039508	1.116	LOC100039508	0.03	0.03	0.02	0.00
100039509	3.420	LOC100039509	0.02	0.02	0.02	0.00
100039510	0.480	LOC100039510	0.00	0.00	0.00	0.00
100039511	4.432	LOC100039511	0.00	0.00	0.00	0.00
100039513	1.515	LOC100039513	0.00	0.00	0.02	1.00
100039514	3.287	LOC100039514	0.01	0.01	0.01	0.48
100039515	1.839	LOC100039515	0.00	0.00	0.00	0.00
100039516	2.210	LOC100039516	0.00	0.00	0.00	0.00
100039517	0.483	LOC100039517	0.00	0.00	0.00	0.00
100039518	0.498	LOC100039518	0.00	2.62	3.85	0.47
100039519	2.279	LOC100039519	0.00	0.00	0.00	0.00
100039520	0.633	LOC100039520	0.00	0.00	0.00	0.00
100039521	1.084	LOC100039521	0.00	0.00	0.00	0.00
100039522	23.525	LOC100039522	0.00	0.00	0.00	0.00
100039523	2.189	LOC100039523	0.00	0.00	0.00	0.00
100039524	0.426	LOC100039524	0.00	0.00	0.11	1.00
100039525	0.534	LOC100039525	0.31	0.28	2.01	0.89
100039526	0.561	LOC100039526	0.00	0.00	0.00	0.00
100039527	0.249	LOC100039527	0.00	0.00	0.00	0.00
100039528	9.738	LOC100039528	14.96	14.57	11.30	0.01
100039529	22.782	LOC100039529	0.05	0.05	0.06	0.36
100039531	11.675	LOC100039531	0.00	0.00	0.00	0.00
100039532	0.492	LOC100039532	0.60	0.55	1.37	0.69
100039533	0.505	LOC100039533	0.00	0.00	0.05	1.00
100039534	0.565	LOC100039534	0.00	0.00	0.00	0.00
100039535	1.041	LOC100039535	1.54	1.43	18.82	0.94
100039536	0.661	LOC100039536	0.00	0.00	0.00	0.00
100039538	0.494	LOC100039538	0.00	0.61	0.85	0.45
100039539	19.062	LOC100039539	0.00	0.00	0.01	1.00
100039540	14.784	LOC100039540	0.00	0.00	0.06	1.00
100039541	0.491	LOC100039541	0.00	0.00	0.00	0.00
100039542	1.295	LOC100039542	0.10	0.09	0.07	0.00
100039543	2.240	LOC100039543	0.01	0.01	0.01	0.00
100039544	3.577	LOC100039544	0.00	0.00	0.06	1.00
100039545	42.227	LOC100039545	0.00	0.00	0.00	1.00
100039546	7.373	LOC100039546	0.00	0.00	0.02	1.00
100039547	0.382	LOC100039547	0.17	0.16	0.12	0.00
100039548	0.786	LOC100039548	0.00	0.00	0.00	0.00
100039549	1.837	LOC100039549	0.11	0.10	0.09	0.14
100039550	1.097	LOC100039550	0.00	0.00	0.00	0.00
100039551	1.032	LOC100039551	0.00	0.00	0.02	1.00
100039552	1.044	LOC100039552	0.00	0.00	0.00	0.00
100039553	2.284	LOC100039553	0.00	0.00	0.00	0.00
100039554	6.128	LOC100039554	0.00	0.00	0.00	0.00
100039555	0.180	LOC100039555	0.00	0.00	0.00	0.00
100039556	1.305	LOC100039556	2.98	2.76	4.72	0.55
100039557	1.841	LOC100039557	0.00	0.00	0.00	0.00
100039558	1.263	LOC100039558	0.00	0.00	0.20	1.00
100039559	1.136	LOC100039559	0.00	0.00	0.00	0.00
100039560	1.965	LOC100039560	0.00	0.00	0.00	0.00
100039561	37.721	LOC100039561	0.03	0.03	0.03	0.31
100039562	1.116	LOC100039562	0.00	0.00	0.00	0.00
100039563	0.427	LOC100039563	0.61	0.57	1.86	0.76
100039565	3.696	LOC100039565	0.01	0.01	0.02	0.62
100039566	18.146	LOC100039566	0.01	0.01	0.02	0.65
100039567	0.237	LOC100039567	0.00	0.00	0.00	0.00
100039568	2.102	LOC100039568	0.00	0.00	0.01	1.00
100039569	0.180	LOC100039569	0.00	0.00	0.00	0.00
100039570	0.402	LOC100039570	0.00	0.00	0.00	0.00
100039571	0.553	LOC100039571	0.12	0.11	15.39	0.99
100039572	0.384	LOC100039572	0.00	0.00	0.00	0.00
100039573	23.706	LOC100039573	0.00	0.00	0.00	0.00
100039574	2.189	LOC100039574	0.00	0.00	0.00	0.00
100039575	1.112	LOC100039575	0.03	0.03	0.48	0.95
100039576	105.908	LOC100039576	0.00	0.00	0.01	1.00
100039577	2.361	LOC100039577	0.15	0.06	0.08	0.39
100039578	0.237	LOC100039578	0.00	0.00	0.00	0.00
100039579	10.998	LOC100039579	0.02	0.02	0.02	0.22
100039580	5.730	LOC100039580	0.00	0.00	0.00	0.00
100039581	0.581	LOC100039581	0.00	0.00	0.52	1.00
100039582	2.789	LOC100039582	0.00	0.00	0.00	0.00
100039583	2.177	LOC100039583	0.02	0.01	0.03	0.74
100039584	2.517	LOC100039584	0.01	0.01	0.01	0.00
100039585	1.097	LOC100039585	0.00	0.00	0.00	0.00
100039586	1.190	LOC100039586	0.00	0.00	0.00	0.00
100039587	0.499	LOC100039587	0.39	0.36	0.37	0.25
100039588	2.902	LOC100039588	0.16	0.11	0.12	0.32
100039589	2.428	LOC100039589	0.00	0.00	0.09	1.00
100039590	1.379	LOC100039590	0.40	0.35	0.29	0.06
100039592	3.475	LOC100039592	0.00	0.00	0.89	1.00
100039595	1.769	LOC100039595	0.00	0.00	0.00	0.00
100039596	1.191	LOC100039596	0.33	0.15	0.12	0.00
100039597	0.309	LOC100039597	0.11	0.10	0.15	0.49
100039598	2.282	LOC100039598	0.00	0.00	0.00	0.00
100039599	74.268	LOC100039599	0.03	0.03	0.05	0.53
100039600	0.528	LOC100039600	0.31	0.29	0.36	0.37
100039601	0.607	LOC100039601	0.00	0.00	0.00	0.00
100039602	2.700	LOC100039602	0.00	0.00	0.00	0.00
100039603	0.192	LOC100039603	0.00	0.00	0.00	0.00
100039604	0.285	LOC100039604	0.00	0.00	0.08	1.00
100039605	0.627	LOC100039605	0.42	0.24	0.22	0.17
100039606	0.380	LOC100039606	0.00	0.00	0.00	0.00
100039607	2.309	LOC100039607	1.07	0.58	0.47	0.04
100039608	67.183	LOC100039608	0.01	0.01	0.01	0.40
100039609	0.420	LOC100039609	0.00	0.00	0.11	1.00
100039610	0.704	LOC100039610	0.42	0.39	0.47	0.36
100039611	0.630	LOC100039611	0.16	0.14	0.11	0.00
100039612	4.432	LOC100039612	0.00	0.00	0.00	0.00
100039613	0.414	LOC100039613	0.00	0.00	0.00	0.00
100039614	0.632	LOC100039614	0.00	0.00	0.00	0.00
100039615	0.632	LOC100039615	0.00	0.00	0.00	0.00
100039616	2.551	LOC100039616	7.09	3.53	2.73	0.00
100039617	2.699	LOC100039617	0.00	0.00	0.00	0.00
100039618	0.473	LOC100039618	0.14	0.13	0.15	0.33
100039619	1.129	LOC100039619	0.06	0.05	0.04	0.00
100039620	0.609	LOC100039620	0.05	0.05	0.04	0.00
100039621	0.648	LOC100039621	0.00	0.94	0.98	0.26
100039622	16.086	LOC100039622	0.00	0.00	0.00	0.00
100039623	1.761	LOC100039623	0.33	0.31	5.68	0.96
100039624	1.008	LOC100039624	0.36	0.33	2.71	0.91
100039626	2.300	LOC100039626	0.04	0.04	0.05	0.40
100039627	0.707	LOC100039627	0.14	0.13	1.09	0.91
100039628	0.609	LOC100039628	0.05	0.05	0.08	0.50
100039629	2.283	LOC100039629	0.00	0.00	0.00	0.00
100039630	4.934	LOC100039630	0.00	0.00	0.00	0.00
100039631	1.381	LOC100039631	0.00	0.00	0.00	0.00
100039632	1.083	LOC100039632	0.33	0.31	0.24	0.00
100039633	0.474	LOC100039633	0.35	0.32	2.51	0.90
100039634	0.623	LOC100039634	0.79	0.73	0.60	0.06
100039635	0.479	LOC100039635	0.00	0.00	0.00	0.00
100039636	1.160	LOC100039636	0.90	0.84	12.51	0.95
100039637	1.044	LOC100039637	0.00	0.00	0.00	0.00
100039638	14.832	LOC100039638	0.01	0.01	0.01	0.38
100039639	0.666	LOC100039639	1.23	1.14	41.28	0.98
100039641	1.298	LOC100039641	0.00	0.00	0.00	0.00
100039643	0.293	LOC100039643	0.45	0.10	2.62	0.97
100039644	5.143	LOC100039644	0.01	0.01	0.01	0.00
100039645	0.545	LOC100039645	0.60	0.56	92.40	1.00
100039646	1.137	LOC100039646	0.00	0.00	0.00	0.00
100039647	0.431	LOC100039647	0.00	0.00	0.11	1.00
100039648	1.599	LOC100039648	0.00	0.00	0.01	1.00
100039649	3.509	LOC100039649	0.01	0.01	0.01	0.00
100039650	0.753	LOC100039650	0.00	0.00	0.00	0.00
100039651	11.818	LOC100039651	0.00	0.00	0.00	1.00
100039652	3.337	LOC100039652	0.00	0.00	0.00	0.00
100039653	116.882	LOC100039653	0.00	0.00	0.00	0.00
100039654	5.051	LOC100039654	0.00	0.00	0.00	0.00
100039655	0.870	LOC100039655	0.00	0.00	0.00	0.00
100039656	0.743	LOC100039656	0.00	0.00	19.20	1.00
100039657	1.749	LOC100039657	0.00	0.00	0.03	1.00
100039658	0.429	LOC100039658	0.00	0.00	0.00	0.00
100039659	2.189	LOC100039659	0.00	0.00	0.00	0.00
100039660	2.736	LOC100039660	0.06	0.06	0.05	0.00
100039661	4.346	LOC100039661	0.00	0.00	0.00	0.00
100039662	1.828	LOC100039662	0.02	0.02	0.02	0.00
100039663	0.547	LOC100039663	3.42	4.71	3.63	0.00
100039664	0.941	LOC100039664	0.14	0.13	0.22	0.55
100039665	0.503	LOC100039665	0.78	0.72	3.10	0.82
100039666	0.528	LOC100039666	0.00	0.00	0.09	1.00
100039667	0.372	LOC100039667	0.00	0.00	0.13	1.00
100039668	1.915	LOC100039668	0.02	0.02	0.48	0.97
100039669	18.909	LOC100039669	0.00	0.00	0.00	1.00
100039670	4.573	LOC100039670	0.00	0.00	0.00	0.00
100039671	0.371	LOC100039671	0.00	0.00	0.00	0.00
100039672	0.420	LOC100039672	5.92	2.74	2.11	0.00
100039673	0.638	LOC100039673	0.00	0.00	0.00	0.00
100039674	0.842	LOC100039674	0.00	0.00	0.00	0.00
100039675	309.798	LOC100039675	0.00	0.00	0.00	0.00
100039676	1.186	LOC100039676	0.00	0.00	0.00	0.00
100039677	0.540	LOC100039677	0.55	0.51	2.77	0.86
100039678	7.973	LOC100039678	0.02	0.02	0.02	0.27
100039679	0.668	LOC100039679	0.00	0.00	0.00	0.00
100039680	0.492	LOC100039680	0.00	0.00	0.00	0.00
100039681	1.035	LOC100039681	0.06	0.06	0.05	0.00
100039683	1.630	LOC100039683	0.00	0.00	1.95	1.00
100039684	0.826	LOC100039684	0.32	0.29	0.22	0.00
100039685	26.959	LOC100039685	0.00	0.00	0.00	0.00
100039686	0.728	LOC100039686	0.90	0.83	0.64	0.00
100039687	2.791	LOC100039687	0.00	0.00	0.00	0.00
100039688	34.653	LOC100039688	0.01	0.01	0.02	0.51
100039689	0.417	LOC100039689	0.00	0.00	1.96	1.00
100039690	2.523	LOC100039690	0.00	0.00	0.00	0.00
100039691	0.492	LOC100039691	0.00	0.00	0.00	0.00
100039692	2.690	LOC100039692	0.00	0.00	0.00	0.00
100039693	1.105	LOC100039693	0.00	0.00	0.00	0.00
100039694	0.699	LOC100039694	0.00	0.00	0.00	0.00
100039695	0.749	LOC100039695	0.74	0.69	50.09	0.99
100039696	0.535	LOC100039696	0.18	0.06	0.05	0.00
100039697	0.449	LOC100039697	0.07	0.07	0.05	0.00
100039698	1.789	LOC100039698	0.00	0.00	0.00	0.00
100039699	1.772	LOC100039699	0.00	0.00	0.01	1.00
100039700	2.013	LOC100039700	0.10	0.09	0.07	0.00
100039701	0.704	LOC100039701	0.00	0.00	0.00	0.00
100039702	0.557	LOC100039702	0.00	0.00	0.00	0.00
100039703	1.834	LOC100039703	0.00	0.00	0.00	0.00
100039704	0.535	LOC100039704	0.12	0.11	0.08	0.00
100039705	5.192	LOC100039705	0.00	0.00	0.00	1.00
100039706	4.208	LOC100039706	0.00	0.00	0.04	1.00
100039707	5.493	LOC100039707	0.15	0.15	0.48	0.76
100039708	1.158	LOC100039708	0.00	0.00	0.00	0.00
100039709	0.960	LOC100039709	5.32	5.21	8.95	0.55
100039711	1.885	LOC100039711	0.10	0.10	0.09	0.14
100039712	0.609	LOC100039712	0.00	0.00	0.00	0.00
100039713	4.936	LOC100039713	0.03	0.02	0.02	0.00
100039714	0.801	LOC100039714	0.00	0.00	0.00	0.00
100039715	0.749	LOC100039715	0.35	0.32	0.34	0.27
100039716	5.023	LOC100039716	0.15	0.14	0.24	0.55
100039717	2.090	LOC100039717	0.00	0.00	0.00	0.00
100039718	4.261	LOC100039718	0.00	0.00	0.00	0.00
100039719	0.457	LOC100039719	0.16	0.20	0.21	0.25
100039720	0.777	LOC100039720	0.63	0.59	24.43	0.98
100039721	0.442	LOC100039721	0.00	0.00	0.00	0.00
100039722	5.348	LOC100039722	0.00	0.00	0.00	0.00
100039723	0.826	LOC100039723	0.00	0.00	0.14	1.00
100039724	0.357	LOC100039724	0.00	0.00	0.00	0.00
100039725	1.066	LOC100039725	0.03	0.03	0.31	0.92
100039726	7.425	LOC100039726	0.00	0.00	0.01	1.00
100039727	1.195	LOC100039727	0.00	0.00	0.00	0.00
100039728	0.526	LOC100039728	0.00	0.00	0.04	1.00
100039729	2.488	LOC100039729	0.00	0.00	0.00	0.00
100039730	1.417	LOC100039730	0.30	0.28	1.65	0.87
100039731	0.569	LOC100039731	0.23	0.21	83.34	1.00
100039732	2.189	LOC100039732	0.00	0.00	0.00	0.00
100039733	1.376	LOC100039733	0.00	0.20	0.15	0.00
100039734	0.429	LOC100039734	0.23	0.21	0.22	0.25
100039735	6.264	LOC100039735	0.00	0.00	0.11	1.00
100039736	0.441	LOC100039736	0.00	0.00	0.00	0.00
100039737	0.315	LOC100039737	0.00	0.00	0.00	0.00
100039738	0.297	LOC100039738	0.00	0.00	0.00	0.00
100039739	1.170	LOC100039739	0.00	0.00	0.00	0.00
100039740	0.583	LOC100039740	0.22	0.21	32.27	0.99
100039741	0.842	LOC100039741	0.00	0.00	0.00	0.00
100039742	1.599	LOC100039742	0.04	0.04	0.21	0.85
100039743	2.619	LOC100039743	0.02	0.02	0.02	0.37
100039744	0.428	LOC100039744	0.08	0.07	1.09	0.95
100039745	64.513	LOC100039745	0.01	0.01	0.02	0.50
100039746	3.873	LOC100039746	1.19	0.38	0.34	0.14
100039747	0.213	LOC100039747	0.31	0.28	0.22	0.00
100039748	0.887	LOC100039748	0.07	0.07	7.60	0.99
100039749	2.030	LOC100039749	0.00	0.00	0.06	1.00
100039750	0.847	LOC100039750	0.58	0.54	1.13	0.63
100039751	0.494	LOC100039751	0.00	0.00	0.90	1.00
100039752	1.169	LOC100039752	0.00	0.00	0.00	0.00
100039753	2.192	LOC100039753	0.00	0.00	0.00	0.00
100039754	0.321	LOC100039754	0.00	0.00	0.00	0.00
100039755	0.920	LOC100039755	0.00	0.00	0.03	1.00
100039756	36.971	LOC100039756	0.01	0.01	0.02	0.55
100039757	0.963	LOC100039757	0.00	0.00	0.00	0.00
100039758	4.083	LOC100039758	0.02	0.01	0.01	0.00
100039759	0.693	LOC100039759	0.00	0.00	0.00	0.00
100039760	0.156	LOC100039760	1.05	0.97	85.04	0.99
100039761	2.826	LOC100039761	0.12	0.03	0.04	0.42
100039762	1.293	LOC100039762	2.63	2.44	4.23	0.55
100039763	1.187	LOC100039763	0.00	0.00	0.04	1.00
100039764	6.258	LOC100039764	0.00	0.00	0.10	1.00
100039765	0.360	LOC100039765	0.00	0.00	0.00	0.00
100039766	1.101	LOC100039766	0.03	0.03	0.02	0.00
100039767	1.095	LOC100039767	0.00	0.00	0.00	0.00
100039768	2.166	LOC100039768	0.39	0.87	0.70	0.05
100039769	2.902	LOC100039769	0.00	0.00	0.00	0.00
100039770	0.339	LOC100039770	0.00	0.00	0.00	0.00
100039771	3.563	LOC100039771	0.05	0.04	0.20	0.85
100039772	0.425	LOC100039772	0.00	0.00	0.00	0.00
100039773	0.433	LOC100039773	1.51	0.21	0.16	0.00
100039774	2.597	LOC100039774	0.16	0.15	0.64	0.82
100039775	12.587	LOC100039775	0.22	0.05	0.09	0.56
100039777	0.282	LOC100039777	0.00	0.00	0.00	0.00
100039778	0.843	LOC100039778	0.19	0.18	0.22	0.37
100039779	26.909	LOC100039779	0.00	0.00	0.00	0.00
100039780	0.507	LOC100039780	0.00	0.00	0.00	0.00
100039781	1.442	LOC100039781	3.36	3.11	2.41	0.01
100039782	0.695	LOC100039782	0.00	0.00	0.70	1.00
100039783	1.190	LOC100039783	0.00	0.00	0.00	0.00
100039784	0.742	LOC100039784	0.00	0.00	0.00	0.00
100039785	1.189	LOC100039785	0.00	0.00	0.00	0.00
100039786	1.575	LOC100039786	0.00	0.00	4.26	1.00
100039787	1.107	LOC100039787	0.00	0.00	0.00	0.00
100039788	0.713	LOC100039788	0.14	0.13	0.10	0.00
100039789	0.700	LOC100039789	0.00	0.00	0.13	1.00
100039790	0.417	LOC100039790	0.16	0.15	0.12	0.00
100039792	0.758	LOC100039792	0.04	0.00	0.00	0.00
100039793	0.446	LOC100039793	0.00	0.00	0.00	0.00
100039794	1.916	LOC100039794	0.00	0.00	0.18	1.00
100039795	8.386	LOC100039795	0.21	0.21	0.17	0.03
100039796	39.167	LOC100039796	0.03	0.03	0.14	0.83
100039797	67.696	LOC100039797	0.04	0.04	0.05	0.35
100039798	0.547	LOC100039798	0.54	0.50	1.75	0.78
100039799	0.325	LOC100039799	0.00	0.00	0.00	0.00
100039800	1.387	LOC100039800	0.00	0.00	0.00	0.00
100039801	0.663	LOC100039801	0.00	0.00	0.25	1.00
100039802	22.775	LOC100039802	0.01	0.01	0.02	0.67
100039803	1.252	LOC100039803	0.00	0.00	0.00	0.00
100039804	8.908	LOC100039804	0.02	0.02	0.02	0.34
100039805	0.657	LOC100039805	0.10	0.09	0.07	0.00
100039806	2.522	LOC100039806	0.00	0.00	0.00	0.00
